"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Mali","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.38",""
"Mali","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.35",""
"Mali","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Mali","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.26",""
"Mexico","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Mexico","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Mexico","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Mexico","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Mexico","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.01",""
"Mexico","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Mexico","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Mexico","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Mexico","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Mexico","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Mexico","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Mexico","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Mexico","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Mexico","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Mexico","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Mexico","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Mexico","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Mozambique","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","1.03",""
"Mozambique","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","1.02",""
"Mozambique","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","1.09",""
"Mozambique","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","1.13",""
"Mozambique","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","1.19",""
"Mozambique","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","1.29",""
"Mozambique","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","1.39",""
"Mozambique","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","1.52",""
"Mozambique","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","1.64",""
"Mozambique","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","1.74",""
"Mozambique","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","1.83",""
"Mozambique","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","1.83",""
"Mozambique","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","1.79",""
"Mozambique","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","1.67",""
"Mozambique","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","1.5",""
"Mozambique","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","1.29",""
"Mozambique","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","1.09",""
"Mozambique","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.9",""
"Mozambique","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.74",""
"Mozambique","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.61",""
"Mozambique","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.49",""
"Mozambique","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.38",""
"Mozambique","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.27",""
"Mozambique","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.81",""
"Mozambique","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.83",""
"Mozambique","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.9",""
"Mozambique","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.94",""
"Mozambique","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","1.01",""
"Mozambique","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","1.12",""
"Mozambique","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","1.22",""
"Mozambique","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","1.35",""
"Mozambique","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","1.46",""
"Mozambique","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","1.56",""
"Mozambique","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","1.64",""
"Mozambique","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","1.63",""
"Mozambique","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","1.6",""
"Mozambique","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","1.48",""
"Mozambique","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","1.31",""
"Mozambique","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","1.14",""
"Mozambique","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.96",""
"Mozambique","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.79",""
"Mozambique","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.65",""
"Mozambique","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.53",""
"Mozambique","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.42",""
"Mozambique","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.32",""
"Mozambique","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.23",""
"Mozambique","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","1.34",""
"Mozambique","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","1.32",""
"Mozambique","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","1.36",""
"Mozambique","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","1.38",""
"Mozambique","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","1.43",""
"Mozambique","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","1.51",""
"Mozambique","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","1.59",""
"Mozambique","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","1.72",""
"Mozambique","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","1.85",""
"Mozambique","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","1.97",""
"Mozambique","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","2.09",""
"Mozambique","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","2.11",""
"Mozambique","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","2.07",""
"Mozambique","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","1.93",""
"Mozambique","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","1.73",""
"Mozambique","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","1.5",""
"Mozambique","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","1.27",""
"Mozambique","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","1.05",""
"Mozambique","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.87",""
"Mozambique","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.73",""
"Mozambique","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.59",""
"Mozambique","Adults (15-49) upper estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.46",""
"Mozambique","Adults (15-49) upper estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.34",""
"Myanmar","Adults (15-49) estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Myanmar","Adults (15-49) estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Myanmar","Adults (15-49) estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Myanmar","Adults (15-49) estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Myanmar","Adults (15-49) estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Myanmar","Adults (15-49) estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Myanmar","Adults (15-49) estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Myanmar","Adults (15-49) estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) lower estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) lower estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) lower estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) lower estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.02",""
"Myanmar","Adults (15-49) lower estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) lower estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) lower estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Myanmar","Adults (15-49) lower estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Myanmar","Adults (15-49) lower estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Myanmar","Adults (15-49) lower estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) lower estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) lower estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) lower estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) lower estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Myanmar","Adults (15-49) lower estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) lower estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) lower estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.08",""
"Myanmar","Adults (15-49) lower estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) lower estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) lower estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) lower estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) lower estimate","1991","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) lower estimate","1990","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) upper estimate","2012","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) upper estimate","2011","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) upper estimate","2010","UNAIDS_Spectrum Estimates_","Rate","0.03",""
"Myanmar","Adults (15-49) upper estimate","2009","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Myanmar","Adults (15-49) upper estimate","2008","UNAIDS_Spectrum Estimates_","Rate","0.04",""
"Myanmar","Adults (15-49) upper estimate","2007","UNAIDS_Spectrum Estimates_","Rate","0.05",""
"Myanmar","Adults (15-49) upper estimate","2006","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) upper estimate","2005","UNAIDS_Spectrum Estimates_","Rate","0.06",""
"Myanmar","Adults (15-49) upper estimate","2004","UNAIDS_Spectrum Estimates_","Rate","0.07",""
"Myanmar","Adults (15-49) upper estimate","2003","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) upper estimate","2002","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Myanmar","Adults (15-49) upper estimate","2001","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Myanmar","Adults (15-49) upper estimate","2000","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Myanmar","Adults (15-49) upper estimate","1999","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Myanmar","Adults (15-49) upper estimate","1998","UNAIDS_Spectrum Estimates_","Rate","0.13",""
"Myanmar","Adults (15-49) upper estimate","1997","UNAIDS_Spectrum Estimates_","Rate","0.12",""
"Myanmar","Adults (15-49) upper estimate","1996","UNAIDS_Spectrum Estimates_","Rate","0.11",""
"Myanmar","Adults (15-49) upper estimate","1995","UNAIDS_Spectrum Estimates_","Rate","0.1",""
"Myanmar","Adults (15-49) upper estimate","1994","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) upper estimate","1993","UNAIDS_Spectrum Estimates_","Rate","0.09",""
"Myanmar","Adults (15-49) upper estimate","1992","UNAIDS_Spectrum Estimates_","Rate","0.08",""
